time_ns,max_internal_distance_A
5.820000191184326876e-01,6.723445647039744699e+01
5.830000191512821894e-01,6.827828787555965562e+01
5.840000191841316912e-01,7.200865435771719092e+01
5.850000192169813040e-01,7.091542240376709572e+01
5.860000192498309168e-01,7.766254612344185659e+01
5.870000192826803076e-01,6.987600816438170170e+01
5.880000193155299204e-01,6.809187485469416856e+01
5.890000193483794222e-01,6.021793379617365360e+01
5.900000193812290350e-01,6.174334152614788707e+01
5.910000194140785368e-01,5.922519637046705299e+01
5.920000194469280386e-01,6.410785270064397423e+01
5.930000194797776514e-01,6.523653792473032809e+01
5.940000195126270421e-01,6.298160383292604081e+01
5.950000195454766549e-01,6.760260579485918697e+01
5.960000195783262678e-01,6.293191699839559305e+01
5.970000196111757695e-01,6.822844319786362632e+01
5.980000196440252713e-01,6.749122483302443243e+01
5.990000196768748841e-01,7.245664637434612132e+01
6.000000197097243859e-01,6.857494831066308905e+01
6.010000197425739987e-01,7.856370062974082202e+01
6.020000197754233895e-01,7.495620395558761118e+01
6.030000198082730023e-01,7.095177676807658429e+01
6.040000198411226151e-01,6.875035545475999754e+01
6.050000198739721169e-01,6.498527115099207663e+01
6.060000199068216187e-01,6.847155855635342903e+01
6.070000199396711205e-01,6.891236090387232593e+01
6.080000199725207333e-01,6.763085816442695375e+01
6.090000200053702351e-01,6.766250574771949289e+01
6.100000200382197368e-01,7.178462122880401353e+01
6.110000200710693496e-01,7.408053226277995407e+01
6.120000201039189625e-01,7.191554651328850412e+01
6.130000201367683532e-01,6.926331639998359435e+01
6.140000201696179660e-01,5.941876488331766382e+01
6.150000202024674678e-01,5.727424572960890004e+01
6.160000202353170806e-01,5.568759397345102968e+01
6.170000202681665824e-01,5.860668745811787517e+01
6.180000203010160842e-01,5.972572331148720792e+01
6.190000203338656970e-01,6.070313650189102361e+01
6.200000203667151988e-01,5.366159490162057466e+01
6.210000203995647006e-01,5.549110952844495159e+01
6.220000204324143134e-01,5.907248037797563001e+01
6.230000204652638152e-01,5.534855745688695805e+01
6.240000204981133169e-01,5.204789147138723848e+01
6.250000205309629298e-01,4.471007722755285130e+01
6.260000205638124315e-01,3.797624255610519128e+01
6.270000205966620443e-01,3.525634169704535736e+01
6.280000206295114351e-01,3.421377168546360537e+01
6.290000206623610479e-01,3.118572424580429825e+01
6.300000206952106607e-01,3.197444236035438081e+01
6.310000207280601625e-01,3.451278809347637377e+01
6.320000207609096643e-01,3.701547051550722500e+01
6.330000207937591661e-01,3.369356975580736702e+01
6.340000208266087789e-01,3.312372138113673259e+01
6.350000208594583917e-01,3.568934039295702121e+01
6.360000208923077825e-01,3.822218518473294324e+01
6.370000209251573953e-01,3.428476247144506317e+01
6.380000209580070081e-01,3.621777600627441984e+01
6.390000209908565099e-01,3.746217954980178177e+01
6.400000210237060116e-01,4.060613524290921106e+01
6.410000210565555134e-01,4.259084552835815884e+01
6.420000210894051262e-01,5.641173458545921449e+01
6.430000211222546280e-01,5.314241427117698890e+01
6.440000211551041298e-01,4.744641670149926682e+01
6.450000211879537426e-01,4.470237772965055001e+01
6.460000212208032444e-01,3.649702712061478849e+01
6.470000212536527462e-01,4.094846080180887782e+01
6.480000212865023590e-01,4.115884708871091391e+01
6.490000213193518608e-01,4.149231991387961926e+01
6.500000213522014736e-01,4.248754314887324313e+01
6.510000213850509754e-01,3.758835949806044852e+01
6.520000214179004772e-01,3.750319635952853758e+01
6.530000214507500900e-01,3.792530494727030543e+01
6.540000214835995918e-01,3.474339270494240850e+01
6.550000215164490935e-01,3.233559805369912965e+01
6.560000215492987063e-01,3.537519659615946921e+01
6.570000215821482081e-01,3.789108960266168680e+01
6.580000216149977099e-01,3.302415738047292137e+01
6.590000216478472117e-01,3.124497554491794560e+01
6.600000216806968245e-01,3.027278245111159904e+01
6.610000217135464373e-01,3.216708301706906781e+01
6.620000217463958281e-01,3.506888485758365448e+01
6.630000217792454409e-01,4.199296287754215484e+01
6.640000218120950537e-01,4.830877348639931768e+01
6.650000218449445555e-01,5.405280025583913783e+01
6.660000218777940573e-01,5.816196091786732580e+01
6.670000219106435591e-01,6.182220056544583286e+01
6.680000219434931719e-01,4.603893506062859586e+01
6.690000219763427847e-01,4.955287660708457054e+01
6.700000220091921754e-01,5.014308446934693109e+01
6.710000220420417882e-01,5.404177016235336595e+01
6.720000220748912900e-01,5.638347403490558918e+01
6.730000221077407918e-01,5.123408482051748791e+01
6.740000221405904046e-01,4.442857814458837140e+01
6.750000221734399064e-01,4.929748775587680143e+01
6.760000222062895192e-01,5.155076555940184591e+01
6.770000222391390210e-01,5.282269820612555122e+01
6.780000222719885228e-01,4.902372066855627253e+01
6.790000223048381356e-01,5.117951457197815301e+01
6.800000223376876374e-01,5.294987280426977350e+01
6.810000223705371392e-01,5.012432436806049907e+01
6.820000224033867520e-01,4.554527576809694978e+01
6.830000224362362538e-01,5.246454193524642307e+01
6.840000224690858666e-01,4.426097669932322276e+01
6.850000225019352573e-01,3.747276850339961385e+01
6.860000225347848701e-01,4.116272744056481514e+01
6.870000225676344829e-01,3.781963168924155383e+01
6.880000226004839847e-01,3.567234351008359283e+01
6.890000226333334865e-01,3.658188403455847038e+01
6.900000226661830993e-01,3.226521470589690921e+01
6.910000226990326011e-01,3.068794504473644835e+01
6.920000227318821029e-01,3.391032403744012669e+01
6.930000227647316047e-01,2.823033128509405998e+01
6.940000227975812175e-01,3.153000877280575764e+01
6.950000228304308303e-01,3.134373354916757748e+01
6.960000228632802211e-01,3.342798777864328486e+01
6.970000228961298339e-01,3.261123966986662737e+01
6.980000229289793356e-01,3.488661060215757459e+01
6.990000229618289485e-01,3.616715504278253945e+01
7.000000229946784502e-01,3.852373210946368687e+01
7.010000230275279520e-01,3.996951152881909053e+01
7.020000230603775648e-01,4.679794571384324797e+01
7.030000230932271776e-01,4.531920780065276233e+01
7.040000231260765684e-01,5.617818968939661772e+01
7.050000231589261812e-01,4.757862129224141512e+01
7.060000231917756830e-01,5.018626672275633638e+01
7.070000232246251848e-01,5.879184679648398770e+01
7.080000232574747976e-01,4.981338054794722581e+01
7.090000232903242994e-01,5.249423457604287790e+01
7.100000233231739122e-01,5.196912855021577116e+01
7.110000233560233029e-01,4.999130105148761061e+01
7.120000233888729158e-01,5.340628980663957748e+01
7.130000234217225286e-01,5.307740814667593554e+01
7.140000234545720303e-01,4.814251349702602312e+01
7.150000234874215321e-01,4.563319591349963389e+01
7.160000235202711449e-01,5.286038070806346667e+01
7.170000235531206467e-01,5.392795672322651512e+01
7.180000235859702595e-01,5.133599058552482575e+01
7.190000236188196503e-01,5.426199284718492777e+01
7.200000236516692631e-01,5.561141084460276574e+01
7.210000236845188759e-01,5.583825881200638008e+01
7.220000237173682667e-01,5.438458720649019540e+01
7.230000237502178795e-01,5.105446899304472197e+01
7.240000237830673813e-01,5.513006573801348509e+01
7.250000238159169941e-01,5.142445966407348834e+01
7.260000238487664959e-01,5.324832375608527002e+01
7.270000238816159976e-01,5.549195803617489986e+01
7.280000239144656105e-01,4.741197383683626043e+01
7.290000239473152233e-01,5.515845461654537019e+01
7.300000239801646140e-01,6.404870020856732538e+01
7.310000240130142268e-01,6.314087844346526168e+01
7.320000240458637286e-01,5.742683348319339132e+01
7.330000240787133414e-01,5.672598375012295691e+01
7.340000241115628432e-01,5.291590367110405424e+01
7.350000241444123450e-01,4.938898181797301845e+01
7.360000241772619578e-01,4.765417423126562113e+01
7.370000242101114596e-01,4.693727926694236174e+01
7.380000242429609614e-01,4.831010298043835149e+01
7.390000242758105742e-01,4.607419969447370534e+01
7.400000243086600760e-01,4.082142982102655537e+01
7.410000243415095778e-01,4.491868925368332555e+01
7.420000243743591906e-01,4.582516248253559610e+01
7.430000244072086923e-01,5.038317318020097701e+01
7.440000244400583052e-01,4.610154051470931336e+01
7.450000244729076959e-01,4.952701347877114557e+01
7.460000245057573087e-01,4.881503821893475248e+01
7.470000245386069215e-01,4.495595790867845665e+01
7.480000245714564233e-01,4.673313189793004341e+01
7.490000246043059251e-01,4.842639731485590460e+01
7.500000246371554269e-01,4.171452481650636201e+01
7.510000246700050397e-01,3.596757716125480897e+01
7.520000247028546525e-01,4.022158354957308291e+01
7.530000247357040433e-01,4.602441697804125909e+01
7.540000247685536561e-01,3.950911382517345771e+01
7.550000248014032689e-01,4.477366159644530796e+01
7.560000248342526596e-01,4.518928890000859155e+01
7.570000248671022725e-01,4.111048807100198843e+01
7.580000248999517742e-01,4.068273498132400334e+01
7.590000249328013870e-01,4.253459586052902353e+01
7.600000249656508888e-01,3.880848259230455710e+01
7.610000249985003906e-01,3.314871681742106091e+01
7.620000250313500034e-01,3.827462920879610664e+01
7.630000250641995052e-01,3.982864025565066868e+01
7.640000250970490070e-01,4.444580121437843445e+01
7.650000251298986198e-01,5.087041427156362516e+01
7.660000251627481216e-01,5.088016358252149018e+01
7.670000251955977344e-01,4.813963144699268071e+01
7.680000252284471252e-01,5.632330946106196023e+01
7.690000252612967380e-01,5.094055698813054534e+01
7.700000252941463508e-01,5.620588019700981874e+01
7.710000253269957415e-01,4.636097904258171809e+01
7.720000253598453543e-01,4.405558193380447563e+01
7.730000253926949672e-01,4.705107885752154573e+01
7.740000254255444689e-01,4.647393212598554868e+01
7.750000254583939707e-01,5.550061034265945636e+01
7.760000254912434725e-01,4.668710224348620841e+01
7.770000255240930853e-01,4.924632245101346939e+01
7.780000255569426981e-01,4.434117329794884199e+01
7.790000255897920889e-01,5.283928222742927261e+01
7.800000256226417017e-01,5.935628804091430766e+01
7.810000256554912035e-01,5.827292674016863572e+01
7.820000256883408163e-01,6.535345017246064003e+01
7.830000257211903181e-01,6.262144713162764020e+01
7.840000257540398199e-01,5.856497466016880793e+01
7.850000257868894327e-01,6.066620943079305306e+01
7.860000258197390455e-01,5.305120780952457693e+01
7.870000258525884362e-01,5.876413293506522706e+01
7.880000258854380490e-01,5.890547766814020036e+01
7.890000259182875508e-01,5.829079314261052502e+01
7.900000259511370526e-01,5.351754402559710400e+01
7.910000259839866654e-01,5.912912098907839464e+01
7.920000260168361672e-01,4.818508679878816992e+01
7.930000260496857800e-01,4.583305517983611566e+01
7.940000260825351708e-01,4.157929766576931740e+01
7.950000261153847836e-01,3.881067410094560444e+01
7.960000261482343964e-01,4.468715447679418418e+01
7.970000261810838982e-01,4.702032359951858353e+01
7.980000262139334000e-01,4.008756722248836013e+01
7.990000262467830128e-01,4.376533748212326458e+01
8.000000262796325146e-01,4.436088736704229518e+01
8.010000263124821274e-01,4.250057077804568451e+01
8.020000263453315181e-01,4.402783661502913048e+01
8.030000263781811309e-01,3.780873966836621491e+01
8.040000264110307437e-01,3.417537722314673232e+01
8.050000264438801345e-01,3.616524808694379090e+01
8.060000264767297473e-01,3.432985660371397785e+01
8.070000265095792491e-01,3.801997738744870503e+01
8.080000265424288619e-01,3.502555758688374965e+01
8.090000265752783637e-01,3.689386220267944339e+01
8.100000266081278655e-01,3.329196968174031213e+01
8.110000266409774783e-01,2.902037547587631749e+01
8.120000266738270911e-01,2.980506133510127853e+01
8.130000267066764819e-01,3.000327004450451085e+01
8.140000267395260947e-01,2.994293751822494798e+01
8.150000267723755965e-01,2.940790924524409178e+01
8.160000268052252093e-01,2.894986617791575156e+01
8.170000268380747110e-01,3.451399118924769738e+01
8.180000268709242128e-01,3.215077141999062604e+01
8.190000269037738256e-01,3.355417500185427571e+01
8.200000269366232164e-01,3.541158889999969261e+01
8.210000269694728292e-01,3.316343014191199501e+01
8.220000270023224420e-01,4.143127387653382954e+01
8.230000270351719438e-01,3.875487284175947167e+01
8.240000270680214456e-01,3.403586940756126467e+01
8.250000271008710584e-01,3.744013354993954579e+01
8.260000271337205602e-01,4.063686489655813716e+01
8.270000271665701730e-01,3.896382509779946446e+01
8.280000271994195638e-01,3.527499539678576213e+01
8.290000272322691766e-01,3.824658344310323344e+01
8.300000272651187894e-01,3.755037689861409689e+01
8.310000272979682912e-01,3.605527280788546562e+01
8.320000273308177929e-01,3.772948827425174301e+01
8.330000273636672947e-01,3.671250974661963795e+01
8.340000273965169075e-01,4.120475397645112992e+01
8.350000274293665203e-01,3.724101210358038827e+01
8.360000274622159111e-01,3.736505546350365137e+01
8.370000274950655239e-01,3.885844893079729445e+01
8.380000275279151367e-01,3.667668427447854640e+01
8.390000275607645275e-01,3.310173366129190953e+01
8.400000275936141403e-01,3.678338217248543884e+01
8.410000276264636421e-01,3.359514924125899427e+01
8.420000276593132549e-01,3.350233038327153423e+01
8.430000276921627567e-01,3.567155923065774914e+01
8.440000277250122585e-01,3.897304948753367881e+01
8.450000277578618713e-01,3.806997279864707195e+01
8.460000277907113730e-01,3.848995349430163770e+01
8.470000278235608748e-01,3.863373968198543906e+01
8.480000278564104876e-01,4.221429530427173660e+01
8.490000278892599894e-01,4.072973430993853583e+01
8.500000279221096022e-01,4.544131981596798653e+01
8.510000279549591040e-01,4.520765285295919256e+01
8.520000279878086058e-01,4.546810829066651394e+01
8.530000280206582186e-01,4.584109418410346848e+01
8.540000280535076094e-01,4.722671134893371203e+01
8.550000280863572222e-01,4.577728220193957043e+01
8.560000281192068350e-01,5.222805921029004850e+01
8.570000281520563368e-01,5.537234436044349906e+01
8.580000281849058386e-01,5.638618895293848254e+01
8.590000282177553403e-01,4.918868179920617223e+01
8.600000282506049532e-01,4.626241156460238102e+01
8.610000282834545660e-01,4.180196103211832792e+01
8.620000283163039567e-01,3.981154644838153445e+01
8.630000283491535695e-01,4.617796767333235408e+01
8.640000283820031823e-01,3.222336297830614882e+01
8.650000284148526841e-01,3.388085537057614971e+01
8.660000284477021859e-01,3.705256881326014451e+01
8.670000284805516877e-01,3.551268842581219332e+01
8.680000285134013005e-01,3.697484180204018855e+01
8.690000285462509133e-01,3.249366318195674808e+01
8.700000285791003041e-01,3.143226856011550296e+01
8.710000286119499169e-01,2.978192878005133437e+01
8.720000286447994187e-01,3.092583661145619445e+01
8.730000286776489204e-01,3.384697146384079502e+01
8.740000287104985333e-01,3.228172436028567915e+01
8.750000287433480350e-01,3.118308311313885994e+01
8.760000287761976479e-01,3.485469444885996637e+01
8.770000288090471496e-01,3.173262916269387546e+01
8.780000288418966514e-01,3.271892549162097197e+01
8.790000288747462642e-01,2.953697832246674793e+01
8.800000289075957660e-01,3.318255341200378439e+01
8.810000289404452678e-01,3.216271042134358282e+01
8.820000289732948806e-01,3.056766130476555077e+01
8.830000290061443824e-01,3.605496238234529471e+01
8.840000290389939952e-01,3.691574189027942055e+01
8.850000290718433860e-01,3.816321217435293534e+01
8.860000291046929988e-01,3.718110800003205441e+01
8.870000291375426116e-01,3.214680635410836373e+01
8.880000291703920023e-01,3.546985223002867116e+01
8.890000292032416151e-01,3.716894282132458471e+01
8.900000292360912280e-01,4.542358288053265625e+01
8.910000292689407297e-01,5.030788551533997577e+01
8.920000293017902315e-01,4.260415459677839323e+01
8.930000293346397333e-01,4.751230830202809585e+01
8.940000293674893461e-01,5.371659928390430849e+01
8.950000294003389589e-01,6.022339089353867081e+01
8.960000294331883497e-01,5.700703724421479279e+01
8.970000294660379625e-01,5.081718581335508844e+01
8.980000294988874643e-01,4.726782301329256342e+01
8.990000295317370771e-01,4.905251656456950116e+01
9.000000295645865789e-01,4.871150508412470970e+01
9.010000295974360807e-01,5.445758158440286678e+01
9.020000296302856935e-01,5.768579866515885612e+01
9.030000296631353063e-01,5.687573773978739666e+01
9.040000296959846970e-01,5.906571656782232083e+01
9.050000297288343099e-01,5.937912676211809071e+01
9.060000297616838116e-01,5.915739751330602303e+01
9.070000297945333134e-01,6.543193881419534819e+01
9.080000298273829262e-01,6.050338566889411140e+01
9.090000298602324280e-01,5.833633400881988251e+01
9.100000298930820408e-01,5.727283186429705353e+01
9.110000299259314316e-01,6.119471245468847798e+01
9.120000299587810444e-01,5.908189610259387337e+01
9.130000299916306572e-01,6.159688819080397337e+01
9.140000300244801590e-01,6.049454725770079477e+01
9.150000300573296608e-01,5.829332317591182999e+01
9.160000300901792736e-01,5.658688674008559616e+01
9.170000301230287754e-01,5.600307365000036697e+01
9.180000301558783882e-01,5.602409392164777557e+01
9.190000301887277789e-01,5.506814697255898494e+01
9.200000302215773917e-01,5.617884530356560191e+01
9.210000302544270046e-01,4.902607397622085017e+01
9.220000302872763953e-01,5.401863072801767629e+01
9.230000303201260081e-01,5.331191966550792927e+01
9.240000303529755099e-01,5.100007517107317057e+01
9.250000303858251227e-01,5.013521971317798176e+01
9.260000304186746245e-01,5.841445285045887204e+01
9.270000304515241263e-01,5.867507737227975184e+01
9.280000304843737391e-01,5.366416214148068065e+01
9.290000305172233519e-01,5.297945073156798657e+01
9.300000305500727427e-01,5.688006255684724266e+01
9.310000305829223555e-01,5.437564878112027600e+01
9.320000306157718573e-01,5.775558885284408461e+01
9.330000306486214701e-01,5.668478503639655486e+01
9.340000306814709718e-01,5.138021720782069224e+01
9.350000307143204736e-01,5.648409098484008695e+01
9.360000307471700864e-01,6.157307348349154097e+01
9.370000307800194772e-01,5.730675976284243234e+01
9.380000308128690900e-01,5.484641251385153993e+01
9.390000308457187028e-01,4.928903054695035024e+01
9.400000308785682046e-01,4.815277921494845259e+01
9.410000309114177064e-01,5.454982341867710716e+01
9.420000309442673192e-01,4.709145704481426975e+01
9.430000309771168210e-01,4.848633313407247414e+01
9.440000310099664338e-01,4.996757338207990529e+01
9.450000310428158246e-01,4.113912725913559143e+01
9.460000310756654374e-01,4.693835217023148232e+01
9.470000311085150502e-01,4.086302460736394693e+01
9.480000311413645520e-01,4.774922128276973865e+01
9.490000311742140537e-01,5.470829886610444959e+01
9.500000312070635555e-01,5.745701970945402337e+01
9.510000312399131683e-01,5.583889548421609561e+01
9.520000312727627811e-01,5.100610300527480234e+01
9.530000313056121719e-01,4.761865684821949429e+01
9.540000313384617847e-01,4.838413697187008466e+01
9.550000313713113975e-01,5.121570299115364122e+01
9.560000314041607883e-01,4.986719926789965740e+01
9.570000314370104011e-01,4.850814515752927747e+01
9.580000314698599029e-01,4.983301929033005706e+01
9.590000315027095157e-01,5.067168325725452149e+01
9.600000315355590175e-01,5.563737197431162684e+01
9.610000315684085193e-01,5.086453743957120111e+01
9.620000316012581321e-01,4.666193729321193473e+01
9.630000316341076338e-01,4.538690766961229173e+01
9.640000316669571356e-01,4.767451808734033847e+01
9.650000316998067484e-01,4.643754250147882345e+01
9.660000317326562502e-01,5.078618814108997981e+01
9.670000317655058630e-01,5.592697173635985308e+01
9.680000317983553648e-01,5.009584660489784369e+01
9.690000318312048666e-01,4.766386929779821457e+01
9.700000318640544794e-01,4.875955782385187831e+01
9.710000318969038702e-01,5.339514112370284238e+01
9.720000319297534830e-01,5.022966503344053280e+01
9.730000319626030958e-01,5.563418441585205443e+01
9.740000319954525976e-01,5.220569202036232070e+01
9.750000320283020994e-01,5.653363883121650701e+01
9.760000320611516011e-01,5.932983444230648473e+01
9.770000320940012140e-01,4.732298943177178074e+01
9.780000321268508268e-01,5.047857191699667823e+01
9.790000321597002175e-01,5.214949759691135256e+01
9.800000321925498303e-01,5.345786418939289319e+01
9.810000322253994431e-01,5.227448079693689209e+01
9.820000322582489449e-01,4.764192056228510808e+01
9.830000322910984467e-01,4.784664994409719441e+01
9.840000323239479485e-01,5.140813815953029575e+01
9.850000323567975613e-01,4.948666616997378043e+01
9.860000323896470631e-01,5.316172133391057031e+01
9.870000324224965649e-01,4.913744621228705967e+01
9.880000324553461777e-01,4.692369851688069815e+01
9.890000324881956795e-01,5.646857193533642771e+01
9.900000325210451813e-01,5.462266821784957926e+01
9.910000325538947941e-01,5.694805828614330068e+01
9.920000325867442958e-01,6.149344712769489263e+01
9.930000326195939087e-01,5.386980423868773471e+01
9.940000326524434104e-01,4.861578648455804341e+01
9.950000326852929122e-01,4.490269268676339465e+01
9.960000327181425250e-01,5.618245428164794220e+01
9.970000327509920268e-01,5.695585462440809721e+01
9.980000327838415286e-01,5.294594080433922301e+01
9.990000328166911414e-01,4.347942560286730895e+01
1.000000032849540643e+00,4.255230832305707622e+01
1.001000032882390256e+00,5.003181720250104547e+01
1.002000032915239647e+00,4.444038173876726461e+01
1.003000032948089260e+00,4.124260095897307110e+01
1.004000032980938872e+00,3.945830862886374746e+01
1.005000033013788263e+00,4.222063841012376173e+01
1.006000033046637876e+00,5.258855887214617297e+01
1.007000033079487489e+00,5.502530443976204566e+01
1.008000033112336880e+00,4.709460114357180061e+01
1.009000033145186492e+00,4.900089806613488008e+01
1.010000033178036105e+00,4.832481476387921049e+01
1.011000033210885496e+00,4.726835234735430902e+01
1.012000033243735109e+00,5.016998182096932624e+01
1.013000033276584722e+00,4.744382777758146119e+01
1.014000033309434334e+00,5.095924279985329264e+01
1.015000033342283725e+00,4.693401236699823187e+01
1.016000033375133338e+00,5.053523003988342310e+01
1.017000033407982951e+00,4.461426349465953223e+01
1.018000033440832341e+00,4.849116487192661396e+01
1.019000033473681954e+00,4.103165727130904372e+01
1.020000033506531567e+00,4.261201662663496137e+01
1.021000033539380958e+00,4.762631572377416234e+01
1.022000033572230571e+00,3.827603260869258861e+01
1.023000033605079961e+00,3.711226314783969116e+01
1.024000033637929574e+00,4.808145065674744245e+01
1.025000033670779187e+00,5.429671937713644070e+01
1.026000033703628800e+00,5.255663969511455491e+01
1.027000033736478191e+00,4.638422258828931888e+01
1.028000033769327803e+00,4.768676441452040393e+01
1.029000033802177416e+00,5.247231982892733981e+01
1.030000033835026807e+00,4.975241668432778397e+01
1.031000033867876420e+00,4.745514075819814082e+01
1.032000033900725811e+00,4.456124473268214103e+01
1.033000033933575423e+00,4.725057221921314010e+01
1.034000033966425036e+00,4.419106516605334889e+01
1.035000033999274649e+00,4.088467604316799253e+01
1.036000034032124262e+00,4.497473252725855986e+01
1.037000034064973431e+00,5.023069216770910117e+01
1.038000034097823043e+00,5.097669263560304387e+01
1.039000034130672656e+00,4.730886732185090437e+01
1.040000034163522269e+00,5.086710617433794113e+01
1.041000034196371882e+00,5.074496428709433360e+01
1.042000034229221495e+00,5.513161718370434983e+01
1.043000034262070885e+00,5.284632460229483542e+01
1.044000034294920498e+00,5.419093591575296642e+01
1.045000034327769889e+00,5.404622124758667212e+01
1.046000034360619502e+00,6.212563713389571518e+01
1.047000034393469114e+00,6.721921675722150269e+01
1.048000034426318505e+00,6.656032991815249034e+01
1.049000034459168118e+00,6.110727460471473194e+01
1.050000034492017731e+00,6.712502449113110004e+01
1.051000034524867344e+00,6.771010131849020297e+01
1.052000034557716734e+00,7.160918908033738717e+01
1.053000034590566125e+00,7.251291546477980887e+01
1.054000034623415738e+00,7.003174133844225935e+01
1.055000034656265351e+00,6.518554462678109473e+01
1.056000034689114964e+00,5.833631706538582762e+01
1.057000034721964576e+00,6.147512005964572523e+01
1.058000034754813967e+00,5.744533430971880961e+01
1.059000034787663580e+00,6.429992475943190300e+01
1.060000034820512971e+00,5.872761916233586987e+01
1.061000034853362584e+00,6.115107103948859191e+01
1.062000034886212196e+00,6.464795275211542958e+01
1.063000034919061587e+00,5.950886114266095461e+01
1.064000034951911200e+00,6.100653675838753998e+01
1.065000034984760813e+00,6.367924459538630089e+01
1.066000035017610426e+00,6.482137859417346704e+01
1.067000035050460038e+00,6.195208902787054228e+01
1.068000035083309429e+00,6.689236814842936951e+01
1.069000035116158820e+00,6.604338293074317789e+01
1.070000035149008433e+00,5.611916081463950690e+01
1.071000035181858046e+00,5.263298113076135110e+01
1.072000035214707658e+00,5.038107574334080851e+01
1.073000035247557271e+00,4.664211235035529057e+01
1.074000035280406662e+00,4.957054118427111433e+01
1.075000035313256053e+00,4.352124181306029271e+01
1.076000035346105665e+00,4.155683184733540259e+01
1.077000035378955278e+00,3.741825260700035471e+01
1.078000035411804891e+00,3.560572130014799797e+01
1.079000035444654282e+00,3.729896652209673391e+01
1.080000035477503895e+00,3.638567056260676935e+01
1.081000035510353507e+00,4.002985940544455445e+01
1.082000035543203120e+00,4.418143666197526898e+01
1.083000035576052511e+00,4.583325864302216246e+01
1.084000035608901902e+00,4.160061816774322097e+01
1.085000035641751515e+00,3.866916883531838778e+01
1.086000035674601127e+00,3.948007151170406814e+01
1.087000035707450740e+00,4.059499669541953892e+01
1.088000035740300353e+00,3.774402051910213629e+01
1.089000035773149744e+00,4.139126098230617146e+01
1.090000035805999135e+00,3.833605986098228158e+01
1.091000035838848747e+00,3.758058905018324936e+01
1.092000035871698360e+00,3.879025356373330169e+01
1.093000035904547973e+00,3.872893857114431881e+01
1.094000035937397586e+00,4.165516523569765894e+01
1.095000035970246977e+00,4.025613667776403304e+01
1.096000036003096589e+00,3.851184145490170607e+01
1.097000036035946202e+00,4.220281391993167119e+01
1.098000036068795593e+00,3.649451950773107001e+01
1.099000036101645206e+00,3.636381520295519465e+01
1.100000036134494596e+00,3.240848970382925387e+01
1.101000036167344209e+00,4.088527895802523204e+01
1.102000036200193822e+00,4.228960664034049444e+01
1.103000036233043435e+00,3.957804042508220732e+01
1.104000036265893048e+00,4.517007922763590244e+01
1.105000036298742216e+00,4.882243038012447300e+01
1.106000036331591829e+00,4.908558373977309941e+01
1.107000036364441442e+00,5.702089771922526751e+01
1.108000036397291055e+00,5.915153487191430770e+01
1.109000036430140668e+00,5.460675600495903836e+01
1.110000036462990058e+00,5.239576299251210401e+01
1.111000036495839671e+00,5.182306279156724571e+01
1.112000036528689284e+00,5.131097213399041834e+01
1.113000036561538675e+00,4.977668226438147769e+01
1.114000036594388288e+00,5.071787134308143408e+01
1.115000036627237678e+00,5.619707711585935783e+01
1.116000036660087291e+00,5.792455986460407047e+01
1.117000036692936904e+00,5.740199415483035494e+01
1.118000036725786517e+00,6.066837484416742399e+01
1.119000036758636130e+00,5.816858783718478776e+01
1.120000036791485520e+00,5.299464506819674625e+01
1.121000036824334911e+00,5.471860695449367995e+01
1.122000036857184524e+00,5.597199433514827405e+01
1.123000036890034137e+00,5.617550977392956923e+01
1.124000036922883750e+00,5.711476566806450705e+01
1.125000036955733362e+00,6.161027340663358842e+01
1.126000036988582753e+00,5.998202988542553271e+01
1.127000037021432366e+00,5.469678368963758430e+01
1.128000037054281757e+00,5.823302090384214580e+01
1.129000037087131370e+00,5.968544415599733099e+01
1.130000037119980982e+00,5.757528567091031135e+01
1.131000037152830373e+00,5.557359030077598305e+01
1.132000037185679986e+00,4.968962619762510968e+01
1.133000037218529599e+00,5.032874792786446250e+01
1.134000037251379212e+00,4.628375125187763928e+01
1.135000037284228602e+00,3.982223019978545864e+01
1.136000037317077993e+00,3.769658012904869793e+01
1.137000037349927606e+00,4.249933078873842618e+01
1.138000037382777219e+00,4.073887316700567851e+01
1.139000037415626831e+00,4.428915750410800456e+01
1.140000037448476444e+00,4.044826570091959184e+01
1.141000037481325835e+00,3.778552773442768142e+01
1.142000037514175448e+00,3.399956554528811381e+01
1.143000037547024839e+00,3.817534244237334917e+01
1.144000037579874451e+00,3.642057109512503388e+01
1.145000037612724064e+00,3.256148632556575251e+01
1.146000037645573677e+00,3.466409268463283411e+01
1.147000037678423068e+00,2.904503759227114301e+01
1.148000037711272681e+00,3.113907026607526163e+01
1.149000037744122293e+00,2.816221893636544138e+01
1.150000037776971684e+00,2.750912613839108545e+01
1.151000037809821297e+00,2.995897380987551983e+01
1.152000037842670688e+00,3.620364478057054214e+01
1.153000037875520301e+00,3.562210571393196545e+01
1.154000037908369913e+00,3.957440632548158277e+01
1.155000037941219526e+00,4.136215924152926959e+01
1.156000037974069139e+00,3.568570317123685243e+01
1.157000038006918530e+00,3.111876891997191663e+01
1.158000038039767920e+00,3.303568427331575208e+01
1.159000038072617533e+00,3.332991001235733108e+01
1.160000038105467146e+00,3.671796279772901528e+01
1.161000038138316759e+00,3.208844749943926900e+01
1.162000038171166150e+00,3.498978594508627538e+01
1.163000038204015762e+00,4.226880530699746430e+01
