time_ns,span1_A,span2_A,span3_A,core_i,tip1_i,tip2_i,tip3_i
3.720000122200291526e-01,3.256285858154296875e+01,3.139737892150878906e+01,3.119019699096679688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.730000122528786544e-01,3.241999816894531250e+01,3.320361328125000000e+01,3.211384201049804688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.740000122857282117e-01,4.249605560302734375e+01,4.076968383789062500e+01,4.059373474121093750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.750000123185777134e-01,4.856626129150390625e+01,4.544341659545898438e+01,4.732746505737304688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.760000123514273263e-01,5.868325805664062500e+01,5.741235733032226562e+01,5.686491394042968750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.770000123842768280e-01,5.704420089721679688e+01,5.588640594482421875e+01,5.649287796020507812e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.780000124171263298e-01,5.757804489135742188e+01,5.621349334716796875e+01,5.601376342773437500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.790000124499758871e-01,5.663467025756835938e+01,5.456988143920898438e+01,5.500626754760742188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.800000124828254444e-01,5.865963363647460938e+01,5.835238265991210938e+01,5.753876876831054688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.810000125156750017e-01,5.417124557495117188e+01,5.528847122192382812e+01,5.360160827636718750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.820000125485245035e-01,5.412305450439453125e+01,5.403396987915039062e+01,5.462767410278320312e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.830000125813740608e-01,5.405731582641601562e+01,5.061233901977539062e+01,5.292094421386718750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.840000126142235626e-01,5.323727416992187500e+01,5.242479705810546875e+01,5.116667556762695312e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.850000126470731754e-01,4.894492721557617188e+01,4.823343276977539062e+01,4.729409790039062500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.860000126799226772e-01,4.810721969604492188e+01,4.808419036865234375e+01,4.775204849243164062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.870000127127722345e-01,4.461119079589843750e+01,4.227054595947265625e+01,4.308524703979492188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.880000127456217363e-01,3.922109222412109375e+01,3.607270431518554688e+01,3.879916000366210938e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.890000127784713491e-01,4.161535263061523438e+01,3.860791397094726562e+01,4.061350631713867188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.900000128113208508e-01,3.979256820678710938e+01,3.766398239135742188e+01,3.957172012329101562e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.910000128441704081e-01,3.810438156127929688e+01,3.579984283447265625e+01,3.672650527954101562e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.920000128770199099e-01,3.974879455566406250e+01,3.715626144409179688e+01,3.947065734863281250e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.930000129098695227e-01,3.389869308471679688e+01,3.431422805786132812e+01,3.288182449340820312e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.940000129427190245e-01,3.174730682373046875e+01,3.140619277954101562e+01,3.045261383056640625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.950000129755685263e-01,2.279486083984375000e+01,2.297366333007812500e+01,2.338693618774414062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.960000130084180836e-01,1.540560531616210938e+01,1.520804977416992188e+01,1.694379043579101562e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.970000130412675854e-01,1.385433387756347656e+01,1.142525291442871094e+01,1.413472175598144531e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.980000130741171982e-01,7.461896896362304688e+00,5.127612113952636719e+00,7.224383831024169922e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
3.990000131069667000e-01,9.137403488159179688e+00,6.275460243225097656e+00,8.520422935485839844e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.000000131398162573e-01,9.726909637451171875e+00,6.825987815856933594e+00,8.035999298095703125e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.010000131726657591e-01,9.464681625366210938e+00,9.694513320922851562e+00,9.466660499572753906e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.020000132055153719e-01,2.116251754760742188e+01,1.937487602233886719e+01,1.983462905883789062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.030000132383648737e-01,1.959608459472656250e+01,1.652215766906738281e+01,1.921764564514160156e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.040000132712144310e-01,2.620778083801269531e+01,2.221953201293945312e+01,2.449751472473144531e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.050000133040639327e-01,3.147018814086914062e+01,3.016925621032714844e+01,3.231849670410156250e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.060000133369135455e-01,3.651279449462890625e+01,3.608642578125000000e+01,3.719670867919921875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.070000133697630473e-01,3.177909469604492188e+01,3.317599105834960938e+01,3.271839523315429688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.080000134026126046e-01,3.811330795288085938e+01,3.870262145996093750e+01,3.698351669311523438e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.090000134354621064e-01,4.354897689819335938e+01,4.145318984985351562e+01,4.165894317626953125e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.100000134683116082e-01,3.910964202880859375e+01,3.784133911132812500e+01,3.683735656738281250e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.110000135011612210e-01,3.381945800781250000e+01,3.144433975219726562e+01,3.245150756835937500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.120000135340107228e-01,3.537232208251953125e+01,3.554973220825195312e+01,3.504664611816406250e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.130000135668602801e-01,2.776457023620605469e+01,2.850920677185058594e+01,2.777833175659179688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.140000135997097819e-01,3.503378295898437500e+01,3.310522460937500000e+01,3.399139404296875000e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.150000136325593947e-01,3.760026931762695312e+01,3.572651672363281250e+01,3.706983566284179688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.160000136654088965e-01,4.184988784790039062e+01,4.018785476684570312e+01,4.185623550415039062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.170000136982584538e-01,4.956241989135742188e+01,4.815177917480468750e+01,4.802482604980468750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.180000137311079556e-01,4.534840011596679688e+01,4.670193481445312500e+01,4.637826538085937500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.190000137639575684e-01,4.936455154418945312e+01,4.768634796142578125e+01,4.907546615600585938e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.200000137968070701e-01,4.097172164916992188e+01,4.121983718872070312e+01,4.172671890258789062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.210000138296566274e-01,4.072808837890625000e+01,4.072525787353515625e+01,4.143561553955078125e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.220000138625061292e-01,5.503765869140625000e+01,5.469498443603515625e+01,5.444815444946289062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.230000138953556865e-01,5.206972885131835938e+01,5.306828689575195312e+01,5.236302566528320312e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.240000139282052438e-01,4.192465591430664062e+01,4.421010208129882812e+01,4.148691558837890625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.250000139610548011e-01,4.228678131103515625e+01,4.474468612670898438e+01,4.384978485107421875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.260000139939043029e-01,3.691267013549804688e+01,3.950650405883789062e+01,3.707226181030273438e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.270000140267538047e-01,3.125564384460449219e+01,3.426129531860351562e+01,3.082745742797851562e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.280000140596034175e-01,4.022879028320312500e+01,4.372183609008789062e+01,4.205141067504882812e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.290000140924529193e-01,4.409162902832031250e+01,4.609325027465820312e+01,4.464026260375976562e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.300000141253024766e-01,4.266217041015625000e+01,4.537590026855468750e+01,4.390380096435546875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.310000141581519784e-01,4.002660369873046875e+01,4.263643646240234375e+01,4.170763397216796875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.320000141910015912e-01,3.831484985351562500e+01,3.787544631958007812e+01,4.003614425659179688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.330000142238510930e-01,4.728980636596679688e+01,4.521242904663085938e+01,4.775010299682617188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.340000142567006503e-01,4.077591705322265625e+01,4.027257919311523438e+01,4.124257278442382812e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.350000142895501520e-01,3.233250808715820312e+01,3.002647972106933594e+01,3.195907592773437500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.360000143223997093e-01,2.850919151306152344e+01,2.616314506530761719e+01,2.668643379211425781e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.370000143552492666e-01,2.330944061279296875e+01,2.577650260925292969e+01,2.460775756835937500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.380000143880988239e-01,2.707032203674316406e+01,2.764074516296386719e+01,2.591614151000976562e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.390000144209483257e-01,1.991602325439453125e+01,2.289778518676757812e+01,2.178962135314941406e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.400000144537978830e-01,2.125504112243652344e+01,2.185165405273437500e+01,2.290279960632324219e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.410000144866474403e-01,2.173258781433105469e+01,2.305593681335449219e+01,2.332753944396972656e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.420000145194969976e-01,3.640386962890625000e+01,3.475500869750976562e+01,3.548082733154296875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.430000145523464994e-01,3.226862335205078125e+01,3.358969879150390625e+01,3.240290069580078125e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.440000145851960012e-01,4.024518203735351562e+01,4.085215377807617188e+01,3.998873901367187500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.450000146180456140e-01,3.211926651000976562e+01,3.267446899414062500e+01,3.178266716003417969e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.460000146508951158e-01,2.504881858825683594e+01,2.767316436767578125e+01,2.520501708984375000e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.470000146837446731e-01,2.078521347045898438e+01,2.445133209228515625e+01,2.196699714660644531e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.480000147165941748e-01,1.735468673706054688e+01,1.922921371459960938e+01,1.735876083374023438e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.490000147494437321e-01,1.661536216735839844e+01,1.936877250671386719e+01,1.855674552917480469e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.500000147822932894e-01,1.885720252990722656e+01,2.010422134399414062e+01,2.065389633178710938e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.510000148151428467e-01,1.895248603820800781e+01,2.210723876953125000e+01,2.054986000061035156e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.520000148479923485e-01,2.001631736755371094e+01,2.099649429321289062e+01,1.946089553833007812e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.530000148808419058e-01,2.278092193603515625e+01,2.135252952575683594e+01,2.217493247985839844e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.540000149136914631e-01,1.491905021667480469e+01,1.594332981109619141e+01,1.596462059020996094e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.550000149465410204e-01,1.098741626739501953e+01,1.145037364959716797e+01,9.467256546020507812e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.560000149793905222e-01,1.192993545532226562e+01,1.494897842407226562e+01,1.378840255737304688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.570000150122400795e-01,1.494147968292236328e+01,1.680994224548339844e+01,1.641508674621582031e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.580000150450896368e-01,1.916503524780273438e+01,2.039671516418457031e+01,2.002025222778320312e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.590000150779391941e-01,1.036361026763916016e+01,1.030920028686523438e+01,1.225140476226806641e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.600000151107886959e-01,1.515026569366455078e+01,1.479410648345947266e+01,1.608897209167480469e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.610000151436381977e-01,1.404896736145019531e+01,1.497484397888183594e+01,1.474306964874267578e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.620000151764877550e-01,1.666342926025390625e+01,1.532323646545410156e+01,1.698821067810058594e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.630000152093373122e-01,2.011019134521484375e+01,2.261357688903808594e+01,2.042474174499511719e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.640000152421868695e-01,1.884966278076171875e+01,1.844311904907226562e+01,1.834700012207031250e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.650000152750363713e-01,2.127335166931152344e+01,1.782734298706054688e+01,1.962991142272949219e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.660000153078859286e-01,1.165808200836181641e+01,8.471824645996093750e+00,1.026382350921630859e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.670000153407354859e-01,1.459279346466064453e+01,1.308971214294433594e+01,1.290826606750488281e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.680000153735850432e-01,1.269615840911865234e+01,1.181129455566406250e+01,1.165040111541748047e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.690000154064345450e-01,1.222322654724121094e+01,1.385704994201660156e+01,1.160511016845703125e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.700000154392841023e-01,1.086743068695068359e+01,1.373482418060302734e+01,1.031169605255126953e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.710000154721336596e-01,1.745181083679199219e+01,1.793133354187011719e+01,1.628605461120605469e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.720000155049832169e-01,1.831444549560546875e+01,1.542562294006347656e+01,1.682108688354492188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.730000155378327187e-01,1.741419792175292969e+01,1.384504413604736328e+01,1.596590423583984375e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.740000155706822760e-01,1.723681259155273438e+01,1.431319999694824219e+01,1.484165000915527344e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.750000156035317778e-01,9.393465995788574219e+00,8.477098464965820312e+00,1.000012111663818359e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.760000156363813906e-01,1.262822914123535156e+01,1.468126106262207031e+01,1.272536182403564453e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.770000156692308924e-01,1.856468772888183594e+01,2.079792594909667969e+01,2.023031425476074219e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.780000157020803941e-01,1.864896583557128906e+01,2.135177040100097656e+01,1.975749206542968750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.790000157349299514e-01,2.504982757568359375e+01,2.355768203735351562e+01,2.559145164489746094e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.800000157677795087e-01,1.863421440124511719e+01,1.850794982910156250e+01,1.931222915649414062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.810000158006290660e-01,1.419352722167968750e+01,1.633104896545410156e+01,1.492421913146972656e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.820000158334785678e-01,2.116510581970214844e+01,1.883752059936523438e+01,2.048880004882812500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.830000158663281251e-01,2.782619094848632812e+01,2.631816482543945312e+01,2.646222877502441406e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.840000158991776824e-01,1.560068988800048828e+01,1.512898254394531250e+01,1.539184665679931641e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.850000159320272397e-01,1.546891593933105469e+01,1.514815807342529297e+01,1.637948799133300781e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.860000159648767415e-01,1.662808990478515625e+01,1.558028125762939453e+01,1.611559295654296875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.870000159977262988e-01,1.292628955841064453e+01,1.348648738861083984e+01,1.360619640350341797e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.880000160305758006e-01,8.741430282592773438e+00,7.970929622650146484e+00,9.214838981628417969e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.890000160634254134e-01,7.214548110961914062e+00,6.636734962463378906e+00,7.410904407501220703e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.900000160962749152e-01,7.137771129608154297e+00,5.726766109466552734e+00,6.623844623565673828e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.910000161291244725e-01,1.071088981628417969e+01,7.405981540679931641e+00,1.039827346801757812e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.920000161619739742e-01,7.667639732360839844e+00,3.971426248550415039e+00,7.552938461303710938e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.930000161948235315e-01,8.691332817077636719e+00,7.377170085906982422e+00,8.131334304809570312e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.940000162276730888e-01,8.402197837829589844e+00,7.697522640228271484e+00,9.177770614624023438e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.950000162605225906e-01,6.417611598968505859e+00,8.257161140441894531e+00,7.176214694976806641e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.960000162933721479e-01,5.592592239379882812e+00,8.050995826721191406e+00,7.575539112091064453e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.970000163262217052e-01,7.430306911468505859e+00,9.757366180419921875e+00,8.315177917480468750e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.980000163590712625e-01,1.236564254760742188e+01,1.588008117675781250e+01,1.335795021057128906e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
4.990000163919207643e-01,9.669015884399414062e+00,1.288197422027587891e+01,1.119206142425537109e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.000000164247703216e-01,7.731917381286621094e+00,1.037456417083740234e+01,9.776998519897460938e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.010000164576198234e-01,6.325674057006835938e+00,9.976102828979492188e+00,8.502051353454589844e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.020000164904694362e-01,6.934459209442138672e+00,1.017316818237304688e+01,8.254983901977539062e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.030000165233189380e-01,7.835816383361816406e+00,1.098114585876464844e+01,8.856354713439941406e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.040000165561684398e-01,9.989390373229980469e+00,1.095214080810546875e+01,1.081042766571044922e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.050000165890180526e-01,1.400837993621826172e+01,1.735973548889160156e+01,1.577500343322753906e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.060000166218675544e-01,1.837240600585937500e+01,1.982110214233398438e+01,1.799112319946289062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.070000166547171672e-01,2.051114463806152344e+01,2.048519325256347656e+01,1.980306434631347656e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.080000166875666689e-01,1.651386833190917969e+01,1.879341316223144531e+01,1.782989311218261719e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.090000167204161707e-01,2.537822723388671875e+01,2.698955726623535156e+01,2.543391036987304688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.100000167532657835e-01,2.822691345214843750e+01,2.782541465759277344e+01,2.641485786437988281e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.110000167861152853e-01,2.863388824462890625e+01,2.585650634765625000e+01,2.637156867980957031e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.120000168189647871e-01,3.264318847656250000e+01,3.118693351745605469e+01,3.134252548217773438e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.130000168518143999e-01,2.847569084167480469e+01,2.569776535034179688e+01,2.652612495422363281e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.140000168846639017e-01,3.305385971069335938e+01,3.114254951477050781e+01,3.147937011718750000e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.150000169175134035e-01,2.988770294189453125e+01,2.932259941101074219e+01,2.845339775085449219e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
5.160000169503629053e-01,3.360540008544921875e+01,3.126175689697265625e+01,3.143488693237304688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
